ds,y,price_mean,promo_sum,supplier_cost_mean,lead_time_mean,stock_mean,dow,month,year
2023-08-30,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,2,8,2023
2023-08-31,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,3,8,2023
2023-09-01,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,4,9,2023
2023-09-02,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,5,9,2023
2023-09-03,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,6,9,2023
2023-09-04,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,0,9,2023
2023-09-05,0.0,19.65741461847676,0.0,0.698395014029876,9.0,210.0,1,9,2023
2023-09-06,1083.0,8.05701803558787,1.0,4.791014426830934,7.0,325.0,2,9,2023
2023-09-07,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,3,9,2023
2023-09-08,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,4,9,2023
2023-09-09,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,5,9,2023
2023-09-10,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,6,9,2023
2023-09-11,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,0,9,2023
2023-09-12,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,1,9,2023
2023-09-13,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,2,9,2023
2023-09-14,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,3,9,2023
2023-09-15,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,4,9,2023
2023-09-16,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,5,9,2023
2023-09-17,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,6,9,2023
2023-09-18,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,0,9,2023
2023-09-19,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,1,9,2023
2023-09-20,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,2,9,2023
2023-09-21,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,3,9,2023
2023-09-22,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,4,9,2023
2023-09-23,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,5,9,2023
2023-09-24,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,6,9,2023
2023-09-25,0.0,8.05701803558787,0.0,4.791014426830934,7.0,325.0,0,9,2023
2023-09-26,323.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,1,9,2023
2023-09-27,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,2,9,2023
2023-09-28,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,3,9,2023
2023-09-29,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,4,9,2023
2023-09-30,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,5,9,2023
2023-10-01,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,6,10,2023
2023-10-02,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,0,10,2023
2023-10-03,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,1,10,2023
2023-10-04,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,2,10,2023
2023-10-05,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,3,10,2023
2023-10-06,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,4,10,2023
2023-10-07,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,5,10,2023
2023-10-08,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,6,10,2023
2023-10-09,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,0,10,2023
2023-10-10,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,1,10,2023
2023-10-11,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,2,10,2023
2023-10-12,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,3,10,2023
2023-10-13,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,4,10,2023
2023-10-14,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,5,10,2023
2023-10-15,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,6,10,2023
2023-10-16,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,0,10,2023
2023-10-17,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,1,10,2023
2023-10-18,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,2,10,2023
2023-10-19,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,3,10,2023
2023-10-20,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,4,10,2023
2023-10-21,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,5,10,2023
2023-10-22,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,6,10,2023
2023-10-23,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,0,10,2023
2023-10-24,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,1,10,2023
2023-10-25,0.0,12.130392773466138,0.0,11.986772324624305,2.0,374.0,2,10,2023
2023-10-26,455.0,6.238677208815493,1.0,4.189979308464774,6.0,139.0,3,10,2023
2023-10-27,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,10,2023
2023-10-28,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,5,10,2023
2023-10-29,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,6,10,2023
2023-10-30,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,0,10,2023
2023-10-31,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,1,10,2023
2023-11-01,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,2,11,2023
2023-11-02,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,3,11,2023
2023-11-03,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,11,2023
2023-11-04,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,5,11,2023
2023-11-05,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,6,11,2023
2023-11-06,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,0,11,2023
2023-11-07,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,1,11,2023
2023-11-08,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,2,11,2023
2023-11-09,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,3,11,2023
2023-11-10,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,11,2023
2023-11-11,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,5,11,2023
2023-11-12,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,6,11,2023
2023-11-13,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,0,11,2023
2023-11-14,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,1,11,2023
2023-11-15,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,2,11,2023
2023-11-16,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,3,11,2023
2023-11-17,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,11,2023
2023-11-18,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,5,11,2023
2023-11-19,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,6,11,2023
2023-11-20,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,0,11,2023
2023-11-21,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,1,11,2023
2023-11-22,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,2,11,2023
2023-11-23,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,3,11,2023
2023-11-24,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,11,2023
2023-11-25,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,5,11,2023
2023-11-26,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,6,11,2023
2023-11-27,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,0,11,2023
2023-11-28,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,1,11,2023
2023-11-29,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,2,11,2023
2023-11-30,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,3,11,2023
2023-12-01,0.0,6.238677208815493,0.0,4.189979308464774,6.0,139.0,4,12,2023
2023-12-02,799.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,5,12,2023
2023-12-03,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,6,12,2023
2023-12-04,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,0,12,2023
2023-12-05,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,1,12,2023
2023-12-06,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,2,12,2023
2023-12-07,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,3,12,2023
2023-12-08,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,4,12,2023
2023-12-09,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,5,12,2023
2023-12-10,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,6,12,2023
2023-12-11,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,0,12,2023
2023-12-12,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,1,12,2023
2023-12-13,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,2,12,2023
2023-12-14,0.0,14.680152753599147,0.0,13.156461612702136,2.0,404.0,3,12,2023
2023-12-15,1093.0,17.091455833682637,1.0,2.066646110957903,7.0,466.0,4,12,2023
2023-12-16,1954.0,9.14398039243904,1.0,7.438120516554243,4.0,149.0,5,12,2023
2023-12-17,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,6,12,2023
2023-12-18,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,0,12,2023
2023-12-19,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,1,12,2023
2023-12-20,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,2,12,2023
2023-12-21,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,3,12,2023
2023-12-22,0.0,9.14398039243904,0.0,7.438120516554243,4.0,149.0,4,12,2023
2023-12-23,377.0,15.236390541219752,1.0,8.393000870697655,4.0,163.0,5,12,2023
2023-12-24,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,6,12,2023
2023-12-25,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,0,12,2023
2023-12-26,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,1,12,2023
2023-12-27,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,2,12,2023
2023-12-28,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,3,12,2023
2023-12-29,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,4,12,2023
2023-12-30,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,5,12,2023
2023-12-31,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,6,12,2023
2024-01-01,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,0,1,2024
2024-01-02,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,1,1,2024
2024-01-03,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,2,1,2024
2024-01-04,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,3,1,2024
2024-01-05,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,4,1,2024
2024-01-06,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,5,1,2024
2024-01-07,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,6,1,2024
2024-01-08,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,0,1,2024
2024-01-09,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,1,1,2024
2024-01-10,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,2,1,2024
2024-01-11,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,3,1,2024
2024-01-12,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,4,1,2024
2024-01-13,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,5,1,2024
2024-01-14,0.0,15.236390541219752,0.0,8.393000870697655,4.0,163.0,6,1,2024
2024-01-15,384.0,2.78888629238826,0.0,5.078710693117692,6.0,369.0,0,1,2024
2024-01-16,0.0,2.78888629238826,0.0,5.078710693117692,6.0,369.0,1,1,2024
2024-01-17,0.0,2.78888629238826,0.0,5.078710693117692,6.0,369.0,2,1,2024
2024-01-18,0.0,2.78888629238826,0.0,5.078710693117692,6.0,369.0,3,1,2024
2024-01-19,0.0,2.78888629238826,0.0,5.078710693117692,6.0,369.0,4,1,2024
2024-01-20,1047.0,8.066720690420432,1.0,10.29711208200256,7.0,491.0,5,1,2024
2024-01-21,0.0,8.066720690420432,0.0,10.29711208200256,7.0,491.0,6,1,2024
2024-01-22,0.0,8.066720690420432,0.0,10.29711208200256,7.0,491.0,0,1,2024
2024-01-23,0.0,8.066720690420432,0.0,10.29711208200256,7.0,491.0,1,1,2024
2024-01-24,128.0,9.380371006764893,1.0,6.478056053559151,5.0,161.0,2,1,2024
2024-01-25,0.0,9.380371006764893,0.0,6.478056053559151,5.0,161.0,3,1,2024
2024-01-26,1156.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,4,1,2024
2024-01-27,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,5,1,2024
2024-01-28,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,6,1,2024
2024-01-29,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,0,1,2024
2024-01-30,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,1,1,2024
2024-01-31,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,2,1,2024
2024-02-01,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,3,2,2024
2024-02-02,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,4,2,2024
2024-02-03,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,5,2,2024
2024-02-04,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,6,2,2024
2024-02-05,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,0,2,2024
2024-02-06,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,1,2,2024
2024-02-07,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,2,2,2024
2024-02-08,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,3,2,2024
2024-02-09,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,4,2,2024
2024-02-10,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,5,2,2024
2024-02-11,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,6,2,2024
2024-02-12,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,0,2,2024
2024-02-13,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,1,2,2024
2024-02-14,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,2,2,2024
2024-02-15,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,3,2,2024
2024-02-16,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,4,2,2024
2024-02-17,0.0,4.547742619687789,0.0,4.1377469484151534,9.0,245.0,5,2,2024
2024-02-18,1923.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,6,2,2024
2024-02-19,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,0,2,2024
2024-02-20,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,1,2,2024
2024-02-21,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,2,2,2024
2024-02-22,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,3,2,2024
2024-02-23,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,4,2,2024
2024-02-24,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,5,2,2024
2024-02-25,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,6,2,2024
2024-02-26,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,0,2,2024
2024-02-27,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,1,2,2024
2024-02-28,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,2,2,2024
2024-02-29,0.0,6.950077901528365,0.0,14.137307316751338,5.0,253.0,3,2,2024
2024-03-01,1563.0,19.94448498455157,1.0,11.148302309137168,7.0,117.0,4,3,2024
2024-03-02,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,5,3,2024
2024-03-03,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,6,3,2024
2024-03-04,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,0,3,2024
2024-03-05,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,1,3,2024
2024-03-06,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,2,3,2024
2024-03-07,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,3,3,2024
2024-03-08,0.0,19.94448498455157,0.0,11.148302309137168,7.0,117.0,4,3,2024
2024-03-09,1782.0,4.985306005989946,1.0,12.143672282131648,8.0,442.0,5,3,2024
2024-03-10,0.0,4.985306005989946,0.0,12.143672282131648,8.0,442.0,6,3,2024
2024-03-11,1510.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,0,3,2024
2024-03-12,0.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,1,3,2024
2024-03-13,0.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,2,3,2024
2024-03-14,0.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,3,3,2024
2024-03-15,0.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,4,3,2024
2024-03-16,0.0,19.49569040954729,0.0,1.6495641271522803,3.0,494.0,5,3,2024
2024-03-17,1285.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,6,3,2024
2024-03-18,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,0,3,2024
2024-03-19,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,1,3,2024
2024-03-20,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,2,3,2024
2024-03-21,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,3,3,2024
2024-03-22,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,4,3,2024
2024-03-23,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,5,3,2024
2024-03-24,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,6,3,2024
2024-03-25,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,0,3,2024
2024-03-26,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,1,3,2024
2024-03-27,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,2,3,2024
2024-03-28,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,3,3,2024
2024-03-29,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,4,3,2024
2024-03-30,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,5,3,2024
2024-03-31,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,6,3,2024
2024-04-01,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,0,4,2024
2024-04-02,0.0,19.773245766402702,0.0,2.695960068062681,3.0,96.0,1,4,2024
2024-04-03,1728.0,9.274603633565029,1.0,14.578633619266968,7.0,304.0,2,4,2024
2024-04-04,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,3,4,2024
2024-04-05,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,4,4,2024
2024-04-06,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,5,4,2024
2024-04-07,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,6,4,2024
2024-04-08,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,0,4,2024
2024-04-09,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,1,4,2024
2024-04-10,0.0,9.274603633565029,0.0,14.578633619266968,7.0,304.0,2,4,2024
2024-04-11,486.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,3,4,2024
2024-04-12,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,4,4,2024
2024-04-13,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,5,4,2024
2024-04-14,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,6,4,2024
2024-04-15,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,0,4,2024
2024-04-16,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,1,4,2024
2024-04-17,0.0,3.020530798859717,0.0,10.247634965765824,2.0,175.0,2,4,2024
2024-04-18,998.0,2.380746560590309,0.0,12.30860829939704,7.0,354.0,3,4,2024
2024-04-19,1015.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,4,4,2024
2024-04-20,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,5,4,2024
2024-04-21,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,6,4,2024
2024-04-22,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,0,4,2024
2024-04-23,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,1,4,2024
2024-04-24,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,2,4,2024
2024-04-25,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,3,4,2024
2024-04-26,0.0,2.4644822270777533,0.0,4.564853911995481,1.0,347.0,4,4,2024
2024-04-27,1359.0,15.425725928156014,0.0,6.05662280623515,7.0,149.0,5,4,2024
2024-04-28,0.0,15.425725928156014,0.0,6.05662280623515,7.0,149.0,6,4,2024
2024-04-29,1863.0,5.422499794924486,1.0,6.917371516025823,2.0,485.0,0,4,2024
2024-04-30,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,1,4,2024
2024-05-01,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,2,5,2024
2024-05-02,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,3,5,2024
2024-05-03,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,4,5,2024
2024-05-04,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,5,5,2024
2024-05-05,0.0,5.422499794924486,0.0,6.917371516025823,2.0,485.0,6,5,2024
2024-05-06,1113.0,4.212540336763858,1.0,8.542961859431324,2.0,304.0,0,5,2024
2024-05-07,0.0,4.212540336763858,0.0,8.542961859431324,2.0,304.0,1,5,2024
2024-05-08,0.0,4.212540336763858,0.0,8.542961859431324,2.0,304.0,2,5,2024
2024-05-09,0.0,4.212540336763858,0.0,8.542961859431324,2.0,304.0,3,5,2024
2024-05-10,0.0,4.212540336763858,0.0,8.542961859431324,2.0,304.0,4,5,2024
2024-05-11,0.0,4.212540336763858,0.0,8.542961859431324,2.0,304.0,5,5,2024
2024-05-12,494.0,8.842461456054494,1.0,14.390214968928994,4.0,362.0,6,5,2024
2024-05-13,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,5,2024
2024-05-14,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,1,5,2024
2024-05-15,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,2,5,2024
2024-05-16,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,3,5,2024
2024-05-17,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,4,5,2024
2024-05-18,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,5,5,2024
2024-05-19,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,6,5,2024
2024-05-20,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,5,2024
2024-05-21,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,1,5,2024
2024-05-22,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,2,5,2024
2024-05-23,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,3,5,2024
2024-05-24,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,4,5,2024
2024-05-25,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,5,5,2024
2024-05-26,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,6,5,2024
2024-05-27,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,5,2024
2024-05-28,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,1,5,2024
2024-05-29,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,2,5,2024
2024-05-30,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,3,5,2024
2024-05-31,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,4,5,2024
2024-06-01,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,5,6,2024
2024-06-02,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,6,6,2024
2024-06-03,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,6,2024
2024-06-04,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,1,6,2024
2024-06-05,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,2,6,2024
2024-06-06,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,3,6,2024
2024-06-07,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,4,6,2024
2024-06-08,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,5,6,2024
2024-06-09,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,6,6,2024
2024-06-10,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,6,2024
2024-06-11,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,1,6,2024
2024-06-12,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,2,6,2024
2024-06-13,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,3,6,2024
2024-06-14,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,4,6,2024
2024-06-15,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,5,6,2024
2024-06-16,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,6,6,2024
2024-06-17,0.0,8.842461456054494,0.0,14.390214968928994,4.0,362.0,0,6,2024
2024-06-18,772.0,19.791538808653304,1.0,3.1865143298363305,5.0,121.0,1,6,2024
2024-06-19,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,2,6,2024
2024-06-20,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,3,6,2024
2024-06-21,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,4,6,2024
2024-06-22,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,5,6,2024
2024-06-23,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,6,6,2024
2024-06-24,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,0,6,2024
2024-06-25,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,1,6,2024
2024-06-26,0.0,19.791538808653304,0.0,3.1865143298363305,5.0,121.0,2,6,2024
